state,date,cumul_cases,cumul_deaths
WV,2021-01-24,115307,1895
WV,2021-01-25,115839,1899
WV,2021-01-26,116978,1928
WV,2021-01-27,117775,1953
WV,2021-01-28,118562,1983
WV,2021-01-29,119467,2006
WV,2021-01-30,120340,2015
WV,2021-01-31,121001,2024
WV,2021-02-01,121425,2028
WV,2021-02-02,121935,2031
WV,2021-02-03,122470,2058
WV,2021-02-04,123044,2080
WV,2021-02-05,123641,2100
WV,2021-02-06,124190,2119
WV,2021-02-07,124708,2129
WV,2021-02-08,125106,2131
WV,2021-02-09,125522,2150
WV,2021-02-10,125951,2175
WV,2021-02-11,126420,2187
WV,2021-02-12,126887,2200
WV,2021-02-13,127282,2201
WV,2021-02-14,127588,2210
WV,2021-02-15,127889,2212
WV,2021-02-16,128117,2216
WV,2021-02-17,128405,2225
WV,2021-02-18,128760,2236
WV,2021-02-19,129055,2248
WV,2021-02-20,129364,2254
WV,2021-02-21,129616,2261
WV,2021-02-22,129854,2263
WV,2021-02-23,130139,2274
WV,2021-02-24,130382,2285
WV,2021-02-25,130813,2290
WV,2021-02-26,131234,2291
WV,2021-02-27,131580,2297
WV,2021-02-28,131855,2300
WV,2021-03-01,132048,2300
WV,2021-03-02,132184,2301
WV,2021-03-03,132416,2309
WV,2021-03-04,132677,2309
WV,2021-03-05,132964,2318
WV,2021-03-06,133290,2323
WV,2021-03-07,133445,2325
WY,2020-03-01,0,0
WY,2020-03-02,0,0
WY,2020-03-03,0,0
WY,2020-03-04,0,0
WY,2020-03-05,0,0
WY,2020-03-06,0,0
WY,2020-03-07,0,0
WY,2020-03-08,0,0
WY,2020-03-09,0,0
WY,2020-03-10,0,0
WY,2020-03-11,0,0
WY,2020-03-12,1,0
WY,2020-03-13,1,0
WY,2020-03-14,2,0
WY,2020-03-15,3,0
WY,2020-03-16,3,0
WY,2020-03-17,10,0
WY,2020-03-18,15,0
WY,2020-03-19,18,0
WY,2020-03-20,19,0
WY,2020-03-21,23,0
WY,2020-03-22,24,0
WY,2020-03-23,26,0
WY,2020-03-24,29,0
WY,2020-03-25,44,0
WY,2020-03-26,53,0
WY,2020-03-27,70,0
WY,2020-03-28,82,0
WY,2020-03-29,86,0
WY,2020-03-30,94,0
WY,2020-03-31,109,0
WY,2020-04-01,130,0
WY,2020-04-02,150,0
WY,2020-04-03,162,0
WY,2020-04-04,187,0
WY,2020-04-05,197,0
WY,2020-04-06,210,0
WY,2020-04-07,216,0
WY,2020-04-08,303,0
WY,2020-04-09,320,0
WY,2020-04-10,340,0
WY,2020-04-11,343,0
WY,2020-04-12,364,0
WY,2020-04-13,373,1
WY,2020-04-14,383,1
WY,2020-04-15,393,2
WY,2020-04-16,401,2
WY,2020-04-17,412,2
WY,2020-04-18,422,2
WY,2020-04-19,426,2
WY,2020-04-20,428,2
WY,2020-04-21,441,6
WY,2020-04-22,447,6
WY,2020-04-23,453,7
WY,2020-04-24,473,7
WY,2020-04-25,491,7
WY,2020-04-26,502,7
WY,2020-04-27,520,7
WY,2020-04-28,536,7
WY,2020-04-29,544,7
WY,2020-04-30,559,7
WY,2020-05-01,566,7
WY,2020-05-02,579,7
WY,2020-05-03,586,7
WY,2020-05-04,596,7
WY,2020-05-05,604,7
WY,2020-05-06,631,7
WY,2020-05-07,635,7
WY,2020-05-08,644,7
WY,2020-05-09,653,7
WY,2020-05-10,662,7
WY,2020-05-11,669,7
WY,2020-05-12,675,7
WY,2020-05-13,688,7
WY,2020-05-14,701,7
WY,2020-05-15,716,7
WY,2020-05-16,741,7
WY,2020-05-17,754,8
WY,2020-05-18,766,8
WY,2020-05-19,776,10
WY,2020-05-20,787,11
WY,2020-05-21,801,11
WY,2020-05-22,803,12
WY,2020-05-23,813,12
WY,2020-05-24,838,12
WY,2020-05-25,843,12
WY,2020-05-26,850,13
WY,2020-05-27,860,13
WY,2020-05-28,876,15
WY,2020-05-29,891,15
WY,2020-05-30,898,16
WY,2020-05-31,903,16
WY,2020-06-01,910,17
WY,2020-06-02,912,17
WY,2020-06-03,915,17
WY,2020-06-04,921,17
WY,2020-06-05,933,17
WY,2020-06-06,939,17
WY,2020-06-07,947,17
WY,2020-06-08,960,17
WY,2020-06-09,970,17
WY,2020-06-10,980,18
WY,2020-06-11,1009,18
WY,2020-06-12,1027,18
WY,2020-06-13,1050,18
WY,2020-06-14,1060,18
WY,2020-06-15,1079,18
WY,2020-06-16,1089,18
WY,2020-06-17,1114,18
WY,2020-06-18,1144,18
WY,2020-06-19,1173,20
WY,2020-06-20,1179,20
WY,2020-06-21,1197,20
WY,2020-06-22,1230,20
WY,2020-06-23,1254,20
WY,2020-06-24,1282,20
WY,2020-06-25,1326,20
WY,2020-06-26,1368,20
WY,2020-06-27,1392,20
WY,2020-06-28,1417,20
WY,2020-06-29,1450,20
WY,2020-06-30,1487,20
WY,2020-07-01,1514,20
WY,2020-07-02,1550,20
WY,2020-07-03,1582,20
WY,2020-07-04,1606,20
WY,2020-07-05,1634,20
WY,2020-07-06,1675,20
WY,2020-07-07,1711,20
WY,2020-07-08,1740,21
WY,2020-07-09,1774,21
WY,2020-07-10,1790,21
WY,2020-07-11,1839,21
WY,2020-07-12,1862,21
WY,2020-07-13,1904,21
WY,2020-07-14,1951,22
WY,2020-07-15,1985,22
WY,2020-07-16,2026,24
WY,2020-07-17,2069,24
WY,2020-07-18,2108,24
WY,2020-07-19,2126,24
WY,2020-07-20,2187,24
WY,2020-07-21,2238,25
WY,2020-07-22,2288,25
WY,2020-07-23,2347,25
WY,2020-07-24,2405,25
WY,2020-07-25,2446,25
WY,2020-07-26,2475,25
WY,2020-07-27,2520,25
WY,2020-07-28,2589,26
WY,2020-07-29,2628,26
WY,2020-07-30,2686,26
WY,2020-07-31,2726,26
WY,2020-08-01,2769,26
WY,2020-08-02,2808,26
WY,2020-08-03,2848,27
WY,2020-08-04,2884,27
WY,2020-08-05,2923,27
WY,2020-08-06,2958,27
WY,2020-08-07,3000,28
WY,2020-08-08,3013,28
WY,2020-08-09,3050,28
WY,2020-08-10,3042,28
WY,2020-08-11,3073,29
WY,2020-08-12,3086,29
WY,2020-08-13,3119,30
WY,2020-08-14,3183,30
WY,2020-08-15,3227,30
WY,2020-08-16,3286,30
WY,2020-08-17,3331,33
WY,2020-08-18,3363,34
WY,2020-08-19,3430,34
WY,2020-08-20,3468,34
WY,2020-08-21,3524,37
WY,2020-08-22,3543,37
WY,2020-08-23,3579,37
WY,2020-08-24,3603,37
WY,2020-08-25,3634,37
WY,2020-08-26,3684,37
WY,2020-08-27,3722,37
WY,2020-08-28,3763,37
WY,2020-08-29,3784,37
WY,2020-08-30,3820,37
WY,2020-08-31,3842,37
WY,2020-09-01,3866,41
WY,2020-09-02,3911,41
WY,2020-09-03,3939,41
WY,2020-09-04,3989,42
WY,2020-09-05,4006,42
WY,2020-09-06,4032,42
WY,2020-09-07,4032,42
WY,2020-09-08,4103,42
WY,2020-09-09,4151,42
WY,2020-09-10,4199,42
WY,2020-09-11,4264,42
WY,2020-09-12,4297,42
WY,2020-09-13,4346,42
WY,2020-09-14,4392,46
WY,2020-09-15,4438,46
WY,2020-09-16,4566,46
WY,2020-09-17,4652,49
WY,2020-09-18,4747,49
WY,2020-09-19,4780,49
WY,2020-09-20,4871,49
WY,2020-09-21,4944,49
WY,2020-09-22,5016,49
WY,2020-09-23,5169,50
WY,2020-09-24,5305,50
WY,2020-09-25,5420,50
WY,2020-09-26,5465,50
WY,2020-09-27,5633,50
WY,2020-09-28,5754,50
WY,2020-09-29,5821,50
WY,2020-09-30,5948,50
WY,2020-10-01,6083,53
WY,2020-10-02,6214,53
WY,2020-10-03,6365,53
WY,2020-10-04,6504,53
WY,2020-10-05,6629,53
WY,2020-10-06,6770,53
WY,2020-10-07,6899,53
WY,2020-10-08,7092,54
WY,2020-10-09,7335,54
WY,2020-10-10,7455,54
WY,2020-10-11,7611,54
WY,2020-10-12,7802,54
WY,2020-10-13,7964,57
WY,2020-10-14,8177,57
WY,2020-10-15,8375,57
WY,2020-10-16,8665,57
WY,2020-10-17,8816,57
WY,2020-10-18,9025,57
WY,2020-10-19,9311,57
WY,2020-10-20,9526,61
WY,2020-10-21,9848,61
WY,2020-10-22,10119,68
WY,2020-10-23,10545,68
WY,2020-10-24,10805,68
WY,2020-10-25,11041,68
WY,2020-10-26,11477,77
WY,2020-10-27,11806,77
WY,2020-10-28,12146,77
WY,2020-10-29,12507,87
WY,2020-10-30,13028,87
WY,2020-10-31,13298,87
WY,2020-11-01,13723,87
WY,2020-11-02,14167,87
WY,2020-11-03,14619,93
WY,2020-11-04,15044,105
WY,2020-11-05,15409,105
WY,2020-11-06,16405,105
WY,2020-11-07,16597,105
WY,2020-11-08,17310,114
WY,2020-11-09,18010,114
WY,2020-11-10,19242,127
WY,2020-11-11,19374,127
WY,2020-11-12,20479,127
WY,2020-11-13,21341,127
WY,2020-11-14,21881,144
WY,2020-11-15,22494,144
WY,2020-11-16,23193,144
WY,2020-11-17,24453,155
WY,2020-11-18,25275,155
WY,2020-11-19,26169,176
WY,2020-11-20,27129,176
WY,2020-11-21,27410,176
WY,2020-11-22,28169,176
WY,2020-11-23,29431,202
WY,2020-11-24,29959,202
WY,2020-11-25,30761,215
WY,2020-11-26,30761,215
WY,2020-11-27,31773,215
WY,2020-11-28,31929,215
WY,2020-11-29,32489,215
WY,2020-11-30,33305,215
WY,2020-12-01,33805,230
WY,2020-12-02,34507,230
WY,2020-12-03,35078,257
WY,2020-12-04,35737,257
WY,2020-12-05,35941,257
WY,2020-12-06,36317,257
WY,2020-12-07,36985,280
WY,2020-12-08,37475,280
WY,2020-12-09,37885,299
WY,2020-12-10,38223,299
WY,2020-12-11,38785,321
WY,2020-12-12,38907,321
WY,2020-12-13,39360,321
WY,2020-12-14,39775,321
WY,2020-12-15,40064,328
WY,2020-12-16,40310,328
WY,2020-12-17,40593,351
WY,2020-12-18,41359,351
WY,2020-12-19,41488,351
WY,2020-12-20,41662,351
WY,2020-12-21,42118,351
WY,2020-12-22,42379,373
WY,2020-12-23,42664,373
WY,2020-12-24,42664,373
WY,2020-12-25,42664,373
WY,2020-12-26,43146,373
WY,2020-12-27,43200,373
WY,2020-12-28,43704,405
WY,2020-12-29,43923,405
WY,2020-12-30,44133,405
WY,2020-12-31,44409,438
WY,2021-01-01,44409,438
WY,2021-01-02,44573,438
WY,2021-01-03,44875,438
WY,2021-01-04,45247,438
WY,2021-01-05,45569,464
WY,2021-01-06,45890,464
WY,2021-01-07,46168,489
WY,2021-01-08,46647,489
WY,2021-01-09,46719,489
WY,2021-01-10,46832,489
WY,2021-01-11,47395,489
WY,2021-01-12,48072,522
WY,2021-01-13,48289,522
WY,2021-01-14,48701,522
WY,2021-01-15,48909,522
WY,2021-01-16,49068,522
WY,2021-01-17,49363,522
WY,2021-01-18,49708,522
WY,2021-01-19,49922,550
WY,2021-01-20,50124,550
WY,2021-01-21,50424,550
WY,2021-01-22,50583,571
WY,2021-01-23,50583,571
WY,2021-01-24,50898,571
WY,2021-01-25,51062,571
WY,2021-01-26,51152,596
WY,2021-01-27,51368,596
WY,2021-01-28,51430,596
WY,2021-01-29,51690,596
WY,2021-01-30,51704,596
WY,2021-01-31,51912,596
WY,2021-02-01,52057,596
WY,2021-02-02,52128,624
WY,2021-02-03,52288,624
WY,2021-02-04,52468,624
WY,2021-02-05,52576,624
WY,2021-02-06,52618,624
WY,2021-02-07,52627,624
WY,2021-02-08,52784,624
WY,2021-02-09,52830,647
WY,2021-02-10,52874,647
WY,2021-02-11,52979,647
WY,2021-02-12,53086,647
WY,2021-02-13,53086,647
WY,2021-02-14,53136,647
WY,2021-02-15,53136,647
WY,2021-02-16,53351,662
WY,2021-02-17,53450,662
WY,2021-02-18,53531,662
WY,2021-02-19,53683,662
WY,2021-02-20,53683,662
WY,2021-02-21,53795,662
WY,2021-02-22,53900,662
WY,2021-02-23,53944,671
WY,2021-02-24,53988,671
WY,2021-02-25,54202,671
WY,2021-02-26,54350,671
WY,2021-02-27,54350,671
WY,2021-02-28,54394,671
WY,2021-03-01,54471,671
WY,2021-03-02,54527,682
WY,2021-03-03,54616,682
WY,2021-03-04,54685,682
WY,2021-03-05,54764,682
WY,2021-03-06,54764,682
WY,2021-03-07,54764,682
NA,2020-03-05,0,0
NA,2020-03-06,0,0
NA,2020-03-07,0,0
NA,2020-03-08,1,0
NA,2020-03-09,1,0
NA,2020-03-10,5,0
NA,2020-03-11,5,0
NA,2020-03-12,10,0
NA,2020-03-13,10,0
NA,2020-03-14,10,0
NA,2020-03-15,16,0
NA,2020-03-16,16,0
NA,2020-03-16,17,0
NA,2020-03-16,17,0
NA,2020-03-16,17,0
NA,2020-03-16,17,0
NA,2020-03-16,17,0
NA,2020-03-17,17,0
NA,2020-03-17,22,0
NA,2020-03-17,24,0
NA,2020-03-17,24,0
NA,2020-03-17,24,0
NA,2020-03-17,25,0
NA,2020-03-18,25,0
NA,2020-03-18,34,0
NA,2020-03-18,37,0
NA,2020-03-18,37,0
NA,2020-03-18,37,0
NA,2020-03-18,37,0
NA,2020-03-19,37,0
NA,2020-03-19,45,0
NA,2020-03-19,49,0
NA,2020-03-19,49,0
NA,2020-03-19,49,0
NA,2020-03-19,50,0
NA,2020-03-20,50,0
NA,2020-03-20,82,1
NA,2020-03-20,84,1
NA,2020-03-20,84,1
NA,2020-03-20,93,1
NA,2020-03-20,93,1
NA,2020-03-21,93,1
NA,2020-03-21,99,1
NA,2020-03-21,100,1
NA,2020-03-21,100,1
NA,2020-03-21,107,1
NA,2020-03-21,110,1
NA,2020-03-22,110,1
NA,2020-03-22,131,1
NA,2020-03-22,143,2
NA,2020-03-22,143,2
NA,2020-03-22,145,3
NA,2020-03-22,145,3
NA,2020-03-23,145,3
NA,2020-03-23,163,4
NA,2020-03-23,165,4
NA,2020-03-23,165,4
NA,2020-03-23,173,5
NA,2020-03-23,184,5
NA,2020-03-24,184,5
NA,2020-03-24,205,5
NA,2020-03-24,208,5
NA,2020-03-24,208,5
NA,2020-03-24,216,5
NA,2020-03-24,216,5
NA,2020-03-25,216,5
NA,2020-03-25,262,5
NA,2020-03-25,267,5
NA,2020-03-25,267,5
NA,2020-03-25,279,5
NA,2020-03-25,279,5
NA,2020-03-26,279,5
NA,2020-03-26,327,6
NA,2020-03-26,335,6
NA,2020-03-26,335,6
NA,2020-03-26,348,6
NA,2020-03-26,348,6
NA,2020-03-27,348,6
NA,2020-03-27,384,6
NA,2020-03-27,390,6
NA,2020-03-27,390,6
NA,2020-03-27,405,7
NA,2020-03-27,407,7
NA,2020-03-28,407,7
NA,2020-03-28,444,8
NA,2020-03-28,448,8
NA,2020-03-28,450,8
NA,2020-03-28,471,8
NA,2020-03-28,474,8
NA,2020-03-29,474,8
NA,2020-03-29,512,9
NA,2020-03-29,513,9
NA,2020-03-29,513,9
NA,2020-03-29,540,11
NA,2020-03-29,541,11
NA,2020-03-30,541,11
NA,2020-03-30,600,15
NA,2020-03-30,602,15
NA,2020-03-30,602,15
NA,2020-03-30,649,16
NA,2020-03-30,656,16
NA,2020-03-31,656,16
NA,2020-03-31,750,16
NA,2020-03-31,761,17
NA,2020-03-31,761,18
NA,2020-03-31,826,20
NA,2020-03-31,826,20
NA,2020-04-01,826,20
NA,2020-04-01,917,22
NA,2020-04-01,925,23
NA,2020-04-01,929,23
NA,2020-04-01,976,26
NA,2020-04-01,976,26
NA,2020-04-02,976,26
NA,2020-04-02,1043,27
NA,2020-04-02,1048,27
NA,2020-04-02,1050,27
NA,2020-04-02,1080,28
NA,2020-04-02,1083,28
NA,2020-04-03,1083,28
NA,2020-04-03,1187,31
NA,2020-04-03,1189,32
NA,2020-04-03,1189,32
NA,2020-04-03,1251,35
NA,2020-04-03,1256,35
NA,2020-04-04,1256,35
NA,2020-04-04,1401,41
NA,2020-04-04,1410,41
NA,2020-04-04,1410,41
NA,2020-04-04,1484,44
NA,2020-04-04,1486,44
NA,2020-04-05,1486,44
NA,2020-04-05,1582,45
NA,2020-04-05,1601,45
NA,2020-04-05,1601,45
NA,2020-04-05,1624,47
NA,2020-04-05,1626,48
NA,2020-04-06,1626,48
NA,2020-04-06,1725,50
NA,2020-04-06,1726,50
NA,2020-04-06,1726,50
NA,2020-04-06,1764,51
NA,2020-04-06,1765,51
NA,2020-04-07,1765,51
NA,2020-04-07,1879,49
NA,2020-04-07,1887,49
NA,2020-04-07,1887,50
NA,2020-04-07,1947,52
NA,2020-04-07,1947,52
NA,2020-04-08,1947,52
NA,2020-04-08,2176,57
NA,2020-04-08,2180,57
NA,2020-04-08,2183,57
NA,2020-04-08,2230,58
NA,2020-04-08,2232,58
NA,2020-04-09,2232,58
NA,2020-04-09,2315,63
NA,2020-04-09,2318,63
NA,2020-04-09,2318,63
NA,2020-04-09,2381,72
NA,2020-04-09,2382,72
NA,2020-04-10,2382,72
NA,2020-04-10,2519,78
NA,2020-04-10,2521,78
NA,2020-04-10,2521,78
NA,2020-04-10,2563,84
NA,2020-04-10,2567,84
NA,2020-04-11,2567,84
NA,2020-04-11,2685,93
NA,2020-04-11,2688,94
NA,2020-04-11,2688,94
NA,2020-04-11,2751,97
NA,2020-04-11,2752,97
NA,2020-04-12,2752,97
NA,2020-04-12,2849,100
NA,2020-04-12,2849,100
NA,2020-04-12,2849,100
NA,2020-04-12,2958,102
NA,2020-04-12,2958,102
NA,2020-04-13,2958,102
NA,2020-04-13,3038,105
NA,2020-04-13,3038,105
NA,2020-04-13,3038,105
NA,2020-04-13,3044,106
NA,2020-04-13,3044,106
NA,2020-04-14,3044,106
NA,2020-04-14,3147,120
NA,2020-04-14,3147,120
NA,2020-04-14,3149,120
NA,2020-04-14,3169,120
NA,2020-04-14,3169,120
NA,2020-04-15,3169,120
NA,2020-04-15,3308,125
NA,2020-04-15,3308,125
NA,2020-04-15,3308,125
NA,2020-04-15,3359,131
NA,2020-04-15,3359,131
NA,2020-04-16,3359,131
NA,2020-04-16,3512,140
NA,2020-04-16,3512,140
NA,2020-04-16,3512,140
NA,2020-04-16,3581,145
NA,2020-04-16,3581,145
NA,2020-04-17,3581,145
NA,2020-04-17,3707,150
NA,2020-04-17,3707,150
NA,2020-04-17,3707,150
NA,2020-04-17,3732,152
NA,2020-04-17,3732,153
NA,2020-04-18,3732,153
NA,2020-04-18,3922,158
NA,2020-04-18,3922,158
NA,2020-04-18,3923,158
NA,2020-04-18,3973,160
NA,2020-04-18,3975,161
NA,2020-04-19,3975,161
NA,2020-04-19,4102,166
NA,2020-04-19,4102,166
NA,2020-04-19,4102,166
NA,2020-04-19,4197,168
NA,2020-04-19,4197,168
NA,2020-04-20,4197,168
NA,2020-04-20,4331,177
NA,2020-04-20,4331,177
NA,2020-04-20,4331,177
NA,2020-04-20,4370,178
NA,2020-04-20,4370,178
NA,2020-04-21,4370,178
NA,2020-04-21,4541,185
NA,2020-04-21,4541,185
NA,2020-04-21,4541,185
NA,2020-04-21,4587,186
NA,2020-04-21,4588,186
NA,2020-04-22,4588,186
NA,2020-04-22,4696,201
NA,2020-04-22,4697,201
NA,2020-04-22,4697,201
NA,2020-04-22,4314,204
NA,2020-04-22,4314,204
NA,2020-04-23,4314,204
NA,2020-04-23,4469,216
NA,2020-04-23,4473,216
NA,2020-04-23,4473,216
NA,2020-04-23,4473,218
NA,2020-04-23,4473,218
NA,2020-04-24,4473,218
NA,2020-04-24,4640,232
NA,2020-04-24,4642,232
NA,2020-04-24,4642,232
NA,2020-04-24,4598,240
NA,2020-04-24,4598,240
NA,2020-04-25,4598,240
NA,2020-04-25,4769,252
NA,2020-04-25,4770,252
NA,2020-04-25,4770,252
NA,2020-04-25,4777,258
NA,2020-04-25,4778,258
NA,2020-04-26,4778,258
NA,2020-04-26,4920,271
NA,2020-04-26,4920,271
NA,2020-04-26,4920,271
NA,2020-04-26,4933,272
NA,2020-04-26,4935,273
NA,2020-04-27,4935,273
NA,2020-04-27,4986,280
NA,2020-04-27,4987,280
NA,2020-04-27,4987,280
NA,2020-04-27,4991,280
NA,2020-04-27,4993,280
NA,2020-04-28,4993,280
NA,2020-04-28,5095,285
NA,2020-04-28,5097,285
NA,2020-04-28,5097,285
NA,2020-04-28,5100,287
NA,2020-04-28,5100,287
NA,2020-04-29,5100,287
NA,2020-04-29,5212,302
NA,2020-04-29,5213,302
NA,2020-04-29,5213,302
NA,2020-04-29,5219,302
NA,2020-04-29,5222,302
NA,2020-04-30,5222,302
NA,2020-04-30,5439,321
NA,2020-04-30,5440,321
NA,2020-04-30,5440,321
NA,2020-04-30,5491,327
NA,2020-04-30,5495,327
NA,2020-05-01,5495,327
NA,2020-05-01,5830,334
NA,2020-05-01,5830,334
NA,2020-05-01,5830,334
NA,2020-05-01,5839,334
NA,2020-05-01,5839,334
NA,2020-05-02,5839,334
NA,2020-05-02,5978,343
NA,2020-05-02,5980,343
NA,2020-05-02,5980,343
NA,2020-05-02,5989,346
NA,2020-05-02,5989,346
NA,2020-05-03,5989,346
NA,2020-05-03,6208,357
NA,2020-05-03,6210,357
NA,2020-05-03,6210,357
NA,2020-05-03,6225,359
NA,2020-05-03,6225,359
NA,2020-05-04,6225,359
NA,2020-05-04,6379,366
NA,2020-05-04,6378,366
NA,2020-05-04,6378,366
NA,2020-05-04,6391,366
NA,2020-05-04,6391,366
NA,2020-05-05,6391,366
NA,2020-05-05,6543,372
NA,2020-05-05,6543,372
NA,2020-05-05,6543,372
NA,2020-05-05,6547,374
NA,2020-05-05,6547,374
NA,2020-05-06,6547,374
NA,2020-05-06,6686,387
NA,2020-05-06,6688,387
NA,2020-05-06,6689,387
NA,2020-05-06,6690,387
NA,2020-05-06,6690,387
NA,2020-05-07,6690,387
NA,2020-05-07,6883,395
NA,2020-05-07,6883,395
NA,2020-05-07,6883,395
NA,2020-05-07,6890,398
NA,2020-05-07,6890,398
NA,2020-05-08,6890,398
NA,2020-05-08,7135,417
NA,2020-05-08,7135,417
NA,2020-05-08,7135,417
NA,2020-05-08,7151,422
NA,2020-05-08,7153,422
NA,2020-05-09,7153,422
NA,2020-05-09,7356,429
NA,2020-05-09,7356,429
NA,2020-05-09,7357,429
NA,2020-05-09,7362,430
NA,2020-05-09,7362,430
NA,2020-05-10,7362,430
NA,2020-05-10,7532,442
NA,2020-05-10,7532,442
NA,2020-05-10,7532,442
NA,2020-05-10,7538,445
NA,2020-05-10,7539,445
NA,2020-05-11,7539,445
NA,2020-05-11,7656,450
NA,2020-05-11,7656,450
NA,2020-05-11,7659,450
NA,2020-05-11,7673,452
NA,2020-05-11,7673,453
NA,2020-05-12,7673,453
NA,2020-05-12,7769,461
NA,2020-05-12,7770,461
NA,2020-05-12,7770,461
NA,2020-05-12,7778,462
NA,2020-05-12,7778,463
NA,2020-05-13,7778,463
NA,2020-05-13,7877,477
NA,2020-05-13,7877,477
NA,2020-05-13,7877,477
NA,2020-05-13,7879,478
NA,2020-05-13,7879,478
NA,2020-05-14,7879,478
NA,2020-05-14,8031,486
NA,2020-05-14,8032,486
NA,2020-05-14,8032,486
NA,2020-05-14,8041,488
NA,2020-05-14,8041,488
NA,2020-05-15,8041,488
NA,2020-05-15,8176,498
NA,2020-05-15,8177,498
NA,2020-05-15,8177,498
NA,2020-05-15,8192,503
NA,2020-05-15,8192,503
NA,2020-05-16,8192,503
NA,2020-05-16,8363,510
NA,2020-05-16,8363,510
NA,2020-05-16,8365,510
NA,2020-05-16,8391,510
NA,2020-05-16,8391,510
NA,2020-05-17,8391,510
NA,2020-05-17,8472,518
NA,2020-05-17,8472,518
NA,2020-05-17,8472,518
NA,2020-05-17,8505,519
NA,2020-05-17,8505,519
NA,2020-05-18,8505,519
NA,2020-05-18,8652,528
NA,2020-05-18,8652,528
NA,2020-05-18,8652,528
NA,2020-05-18,8700,529
NA,2020-05-18,8700,529
NA,2020-05-19,8700,529
NA,2020-05-19,8864,537
NA,2020-05-19,8864,537
NA,2020-05-19,8864,537
NA,2020-05-19,8876,537
NA,2020-05-19,8876,537
NA,2020-05-20,8876,537
NA,2020-05-20,8993,544
NA,2020-05-20,9004,544
NA,2020-05-20,9004,544
NA,2020-05-20,9003,545
NA,2020-05-20,9003,545
NA,2020-05-21,9003,545
NA,2020-05-21,9240,550
NA,2020-05-21,9240,550
NA,2020-05-21,9241,550
NA,2020-05-21,9248,551
NA,2020-05-21,9248,551
NA,2020-05-22,9248,551
NA,2020-05-22,9353,557
NA,2020-05-22,9353,557
NA,2020-05-22,9353,557
NA,2020-05-22,9361,557
NA,2020-05-22,9361,557
NA,2020-05-23,9361,557
NA,2020-05-23,9434,566
NA,2020-05-23,9434,566
NA,2020-05-23,9434,566
NA,2020-05-23,10083,567
NA,2020-05-23,10083,567
NA,2020-05-24,10083,567
NA,2020-05-24,10083,567
NA,2020-05-24,10084,567
NA,2020-05-24,10084,567
NA,2020-05-24,9444,567
NA,2020-05-24,9444,567
NA,2020-05-25,9444,567
NA,2020-05-25,9703,580
NA,2020-05-25,9703,580
NA,2020-05-25,9703,580
NA,2020-05-25,9713,582
NA,2020-05-25,9713,582
NA,2020-05-26,9713,582
NA,2020-05-26,9822,582
NA,2020-05-26,9825,582
NA,2020-05-26,9825,582
NA,2020-05-26,9826,582
NA,2020-05-26,9826,582
NA,2020-05-27,9826,582
NA,2020-05-27,9898,587
NA,2020-05-27,9899,587
NA,2020-05-27,9899,587
NA,2020-05-27,9918,587
NA,2020-05-27,9918,587
NA,2020-05-28,9918,587
NA,2020-05-28,10004,595
NA,2020-05-28,10006,595
NA,2020-05-28,10006,595
NA,2020-05-28,10026,597
NA,2020-05-28,10026,597
NA,2020-05-29,10026,597
NA,2020-05-29,10072,604
NA,2020-05-29,10072,604
NA,2020-05-29,10072,604
NA,2020-05-29,10085,605
NA,2020-05-29,10085,605
NA,2020-05-30,10085,605
NA,2020-05-30,10264,607
NA,2020-05-30,10265,607
NA,2020-05-30,10265,607
NA,2020-05-30,10272,608
NA,2020-05-30,10272,608
NA,2020-05-31,10272,608
NA,2020-05-31,10356,612
NA,2020-05-31,10356,612
NA,2020-05-31,10356,612
NA,2020-05-31,10360,615
NA,2020-05-31,10360,615
NA,2020-06-01,10360,615
NA,2020-06-01,10416,617
NA,2020-06-01,10418,617
NA,2020-06-01,10418,617
NA,2020-06-01,10418,617
NA,2020-06-01,10419,617
NA,2020-06-02,10419,617
NA,2020-06-02,10448,619
NA,2020-06-02,10450,619
NA,2020-06-02,10451,619
NA,2020-06-02,10452,621
NA,2020-06-02,10452,621
NA,2020-06-03,10452,621
NA,2020-06-03,10582,624
NA,2020-06-03,10583,624
NA,2020-06-03,10583,624
NA,2020-06-03,10591,626
NA,2020-06-03,10591,626
NA,2020-06-04,10591,626
NA,2020-06-04,10695,628
NA,2020-06-04,10696,628
NA,2020-06-04,10699,628
NA,2020-06-04,10708,628
NA,2020-06-04,10709,628
NA,2020-06-05,10709,628
NA,2020-06-05,10788,628
NA,2020-06-05,10788,628
NA,2020-06-05,10788,628
NA,2020-06-05,10796,629
NA,2020-06-05,10796,629
NA,2020-06-06,10796,629
NA,2020-06-06,10866,637
NA,2020-06-06,10866,637
NA,2020-06-06,10866,637
NA,2020-06-06,10896,638
NA,2020-06-06,10896,638
NA,2020-06-07,10896,638
NA,2020-06-07,10959,644
NA,2020-06-07,10959,644
NA,2020-06-07,10960,644
NA,2020-06-07,10964,644
NA,2020-06-07,10964,644
NA,2020-06-08,10964,644
NA,2020-06-08,11021,646
NA,2020-06-08,11021,646
NA,2020-06-08,11022,646
NA,2020-06-08,11031,646
NA,2020-06-08,11031,646
NA,2020-06-09,11031,646
NA,2020-06-09,11116,650
NA,2020-06-09,11117,650
NA,2020-06-09,11119,650
NA,2020-06-09,11132,650
NA,2020-06-09,11132,650
NA,2020-06-10,11132,650
