date,state,cumul_deaths,cumul_prop_deaths
2020-08-28,IN,3277,4.916210638247759e-4
2020-08-28,IA,1095,3.487807643745453e-4
2020-08-28,KS,443,1.521995759025813e-4
2020-08-28,KY,918,2.063360913740725e-4
2020-08-28,LA,4904,0.0010513763725885769
2020-08-28,ME,132,9.883997807549578e-5
2020-08-28,MD,3736,6.207167883289294e-4
2020-08-28,MA,9023,0.001317119946375132
2020-08-28,MI,6712,6.735395395907686e-4
2020-08-28,MN,1859,3.341495041322017e-4
2020-08-28,MS,2413,8.085328529716682e-4
2020-08-28,MO,1464,2.398069750414011e-4
2020-08-28,MT,100,9.517926538739388e-5
2020-08-28,NE,391,2.0422329597596537e-4
2020-08-28,NV,1287,4.329860697581939e-4
2020-08-28,NH,432,3.2044530028395014e-4
2020-08-28,NJ,15932,0.0017944466539010012
2020-08-28,NM,767,3.6655525043800244e-4
2020-08-28,NY,25312,0.0012932550302291721
2020-08-28,NC,2652,2.583567497551846e-4
2020-08-28,ND,143,1.8897421360957928e-4
2020-08-28,OH,4105,3.52197355439716e-4
2020-08-28,OK,786,1.998540506042661e-4
2020-08-28,OR,438,1.0605832772168552e-4
2020-08-28,PA,7655,5.984428758717683e-4
2020-08-28,RI,1046,9.893769668123617e-4
2020-08-28,SC,2655,5.287995592739492e-4
2020-08-28,SD,165,1.895161938716206e-4
2020-08-28,TN,1701,2.5352656797463126e-4
2020-08-28,TX,12266,4.3402790064108463e-4
2020-08-28,UT,407,1.3142395106249967e-4
2020-08-28,VT,58,9.290211800811452e-5
2020-08-28,VA,2550,3.0161584479108846e-4
2020-08-28,WA,1890,2.552637340330171e-4
2020-08-28,WV,202,1.1115360382544482e-4
2020-08-28,WI,1121,1.9358573274876544e-4
2020-08-28,WY,37,6.368067412017404e-5
2020-08-29,AL,2152,4.4132273775954883e-4
2020-08-29,AK,37,5.01988961669751e-5
2020-08-29,AZ,5007,7.101826461544397e-4
2020-08-29,AR,772,2.57387384684117e-4
2020-08-29,CA,12834,3.267020754287736e-4
2020-08-29,CO,1944,3.4650250813273825e-4
2020-08-29,CT,4465,0.0012489251970728438
2020-08-29,DE,604,6.309754629939159e-4
2020-08-29,FL,11249,5.381875370903981e-4
2020-08-29,GA,5576,5.359555941182141e-4
2020-08-29,HI,59,4.148811541290519e-5
2020-08-29,ID,353,2.055013826226168e-4
2020-08-29,IL,8217,6.434294436978094e-4
2020-08-29,IN,3285,4.928212373098531e-4
2020-08-29,IA,1108,3.529215405725993e-4
2020-08-29,KS,443,1.521995759025813e-4
2020-08-29,KY,921,2.0701039232627535e-4
2020-08-29,LA,4904,0.0010513763725885769
2020-08-29,ME,132,9.883997807549578e-5
2020-08-29,MD,3746,6.223782358351632e-4
2020-08-29,MA,9036,0.0013190176033963973
2020-08-29,MI,6712,6.735395395907686e-4
2020-08-29,MN,1863,3.348684917688498e-4
2020-08-29,MS,2427,8.132238848579522e-4
2020-08-29,MO,1496,2.4504865755596724e-4
2020-08-29,MT,104,9.898643600288964e-5
2020-08-29,NE,392,2.0474560619585276e-4
2020-08-29,NV,1302,4.380325274476834e-4
2020-08-29,NH,432,3.2044530028395014e-4
2020-08-29,NJ,15935,0.0017947845487015098
2020-08-29,NM,769,3.6751106595413804e-4
2020-08-29,NY,25319,0.0012936126781910719
2020-08-29,NC,2683,2.6137675701099557e-4
2020-08-29,ND,145,1.9161720960411886e-4
2020-08-29,OH,4126,3.539990958694929e-4
2020-08-29,OK,797,2.02650990243766e-4
2020-08-29,OR,447,1.0823760842829548e-4
2020-08-29,PA,7671,5.996937035679078e-4
2020-08-29,RI,1047,9.903228338934444e-4
2020-08-29,SC,2698,5.373639212508908e-4
2020-08-29,SD,167,1.9181335985794326e-4
2020-08-29,TN,1725,2.5710366240813573e-4
2020-08-29,TX,12420,4.394771340259474e-4
2020-08-29,UT,407,1.3142395106249967e-4
2020-08-29,VT,58,9.290211800811452e-5
2020-08-29,VA,2568,3.0374489781314316e-4
2020-08-29,WA,1905,2.5728963668407277e-4
2020-08-29,WV,212,1.1665625748016981e-4
2020-08-29,WI,1127,1.9462187404804517e-4
2020-08-29,WY,37,6.368067412017404e-5
2020-08-30,AL,2162,4.4337349397590364e-4
2020-08-30,AK,37,5.01988961669751e-5
2020-08-30,AZ,5030,7.13444919144564e-4
2020-08-30,AR,784,2.6138822486055404e-4
2020-08-30,CA,12905,3.2850945016427635e-4
2020-08-30,CO,1944,3.4650250813273825e-4
2020-08-30,CT,4465,0.0012489251970728438
2020-08-30,DE,604,6.309754629939159e-4
2020-08-30,FL,11263,5.388573411191353e-4
2020-08-30,GA,5604,5.386469062838005e-4
2020-08-30,HI,62,4.35976806033919e-5
2020-08-30,ID,358,2.084121670790278e-4
2020-08-30,IL,8228,6.442907950280609e-4
2020-08-30,IN,3291,4.937213674236611e-4
2020-08-30,IA,1113,3.5451414680262003e-4
2020-08-30,KS,443,1.521995759025813e-4
2020-08-30,KY,930,2.090332951828839e-4
2020-08-30,LA,4931,0.001057164945602421
2020-08-30,ME,132,9.883997807549578e-5
2020-08-30,MD,3752,6.233751043389034e-4
2020-08-30,MA,9049,0.0013209152604176627
2020-08-30,MI,6748,6.77152087776893e-4
2020-08-30,MN,1865,3.3522798558717384e-4
2020-08-30,MS,2441,8.179149167442362e-4
2020-08-30,MO,1508,2.4701428849892954e-4
2020-08-30,MT,104,9.898643600288964e-5
2020-08-30,NE,392,2.0474560619585276e-4
2020-08-30,NV,1302,4.380325274476834e-4
2020-08-30,NH,432,3.2044530028395014e-4
2020-08-30,NJ,15939,0.0017952350751021878
2020-08-30,NM,770,3.6798897371220584e-4
2020-08-30,NY,25327,0.001294021418718957
2020-08-30,NC,2692,2.6225353331106973e-4
2020-08-30,ND,145,1.9161720960411886e-4
2020-08-30,OH,4128,3.541706901961383e-4
2020-08-30,OK,799,2.0315952472367508e-4
2020-08-30,OR,454,1.0993260453343658e-4
2020-08-30,PA,7673,5.998500570299252e-4
2020-08-30,RI,1047,9.903228338934444e-4
2020-08-30,SC,2709,5.395548045473177e-4
2020-08-30,SD,167,1.9181335985794326e-4
2020-08-30,TN,1747,2.603826656388482e-4
2020-08-30,TX,12510,4.426617509391789e-4
2020-08-30,UT,407,1.3142395106249967e-4
2020-08-30,VT,58,9.290211800811452e-5
2020-08-30,VA,2569,3.0386317853659065e-4
2020-08-30,WA,1905,2.5728963668407277e-4
2020-08-30,WV,213,1.1720652284564231e-4
2020-08-30,WI,1130,1.9513994469768506e-4
2020-08-30,WY,37,6.368067412017404e-5
2020-08-31,AL,2182,4.474750064086132e-4
2020-08-31,AK,37,5.01988961669751e-5
2020-08-31,AZ,5029,7.133030811884716e-4
2020-08-31,AR,797,2.657224683850275e-4
2020-08-31,CA,12933,3.292222176656014e-4
2020-08-31,CO,1945,3.4668075016367075e-4
2020-08-31,CT,4465,0.0012489251970728438
2020-08-31,DE,605,6.320201243564886e-4
2020-08-31,FL,11331,5.421106749730021e-4
2020-08-31,GA,5632,5.413382184493871e-4
2020-08-31,HI,63,4.43008690002208e-5
2020-08-31,ID,359,2.0899432397031e-4
2020-08-31,IL,8235,6.448389276927664e-4
2020-08-31,IN,3296,4.944714758518344e-4
2020-08-31,IA,1116,3.554697105406325e-4
2020-08-31,KS,446,1.532302728048561e-4
2020-08-31,KY,933,2.0970759613508675e-4
2020-08-31,LA,4950,0.0010612383858714224
2020-08-31,ME,132,9.883997807549578e-5
2020-08-31,MD,3755,6.238735385907735e-4
2020-08-31,MA,9060,0.0013225209702048871
2020-08-31,MI,6753,6.776538305805214e-4
2020-08-31,MN,1866,3.3540773249633585e-4
2020-08-31,MS,2473,8.286372753414569e-4
2020-08-31,MO,1530,2.5061794522769377e-4
2020-08-31,MT,104,9.898643600288964e-5
2020-08-31,NE,392,2.0474560619585276e-4
2020-08-31,NV,1305,4.3904181898558127e-4
2020-08-31,NH,432,3.2044530028395014e-4
2020-08-31,NJ,15947,0.0017961361279035441
2020-08-31,NM,779,3.7229014353481603e-4
2020-08-31,NY,25328,0.0012940725112849428
2020-08-31,NC,2702,2.63227729200041e-4
2020-08-31,ND,147,1.942602055986584e-4
2020-08-31,OH,4138,3.550286618293654e-4
2020-08-31,OK,800,2.034137919636296e-4
2020-08-31,OR,458,1.1090117373637435e-4
2020-08-31,PA,7673,5.998500570299252e-4
2020-08-31,RI,1048,9.91268700974527e-4
2020-08-31,SC,2720,5.417456878437446e-4
2020-08-31,SD,167,1.9181335985794326e-4
2020-08-31,TN,1754,2.614259848486203e-4
2020-08-31,TX,12536,4.435817513807791e-4
2020-08-31,UT,407,1.3142395106249967e-4
2020-08-31,VT,58,9.290211800811452e-5
2020-08-31,VA,2580,3.05164266494513e-4
2020-08-31,WA,1905,2.5728963668407277e-4
2020-08-31,WV,214,1.1775678821111481e-4
2020-08-31,WI,1130,1.9513994469768506e-4
2020-08-31,WY,37,6.368067412017404e-5
2020-09-01,AL,2200,4.511663675980518e-4
2020-09-01,AK,39,5.2912350013838616e-5
2020-09-01,AZ,5044,7.15430650529857e-4
2020-09-01,AR,814,2.7139032530164667e-4
2020-09-01,CA,13018,3.3138597615176674e-4
2020-09-01,CO,1946,3.4685899219460324e-4
2020-09-01,CT,4466,0.0012492049115626698
2020-09-01,DE,605,6.320201243564886e-4
2020-09-01,FL,11521,5.51200872505865e-4
2020-09-01,GA,5733,5.510461659038238e-4
2020-09-01,HI,70,4.922318777802311e-5
2020-09-01,ID,361,2.101586377528744e-4
2020-09-01,IL,8273,6.47814505015453e-4
2020-09-01,IN,3312,4.968718228219889e-4
2020-09-01,IA,1123,3.5769935926266156e-4
2020-09-01,KS,446,1.532302728048561e-4
2020-09-01,KY,948,2.1307910089610101e-4
2020-09-01,LA,4984,0.001068527700037004
2020-09-01,ME,132,9.883997807549578e-5
2020-09-01,MD,3761,6.248704070945137e-4
2020-09-01,MA,9064,0.0013231048646729687
2020-09-01,MI,6767,6.790587104306809e-4
2020-09-01,MN,1872,3.36486213951308e-4
2020-09-01,MS,2493,8.353387494647198e-4
2020-09-01,MO,1538,2.519283658563353e-4
2020-09-01,MT,105,9.993822865676359e-5
2020-09-01,NE,397,2.0735715729528964e-4
2020-09-01,NV,1313,4.417332630866423e-4
2020-09-01,NH,432,3.2044530028395014e-4
2020-09-01,NJ,15952,0.0017966992859043919
2020-09-01,NM,787,3.7611340559935843e-4
2020-09-01,NY,25331,0.0012942257889828998
2020-09-01,NC,2741,2.67027093167029e-4
2020-09-01,ND,149,1.9690320159319798e-4
2020-09-01,OH,4165,3.5734518523907854e-4
2020-09-01,OK,809,2.0570219712322046e-4
2020-09-01,OR,459,1.1114331603710879e-4
2020-09-01,PA,7691,6.012572381880822e-4
2020-09-01,RI,1050,9.93160435136692e-4
2020-09-01,SC,2757,5.491150225680896e-4
2020-09-01,SD,167,1.9181335985794326e-4
2020-09-01,TN,1781,2.654502160863129e-4
2020-09-01,TX,12681,4.4871252307431876e-4
2020-09-01,UT,409,1.3206976900383873e-4
2020-09-01,VT,58,9.290211800811452e-5
2020-09-01,VA,2612,3.0894924964483257e-4
2020-09-01,WA,1915,2.5864023845144325e-4
2020-09-01,WV,222,1.221589111348948e-4
2020-09-01,WI,1139,1.9669415664660467e-4
2020-09-01,WY,41,7.056507132235502e-5
2020-09-02,AL,2217,4.546526531658549e-4
2020-09-02,AK,39,5.2912350013838616e-5
2020-09-02,AZ,5065,7.184092476077965e-4
2020-09-02,AR,841,2.8039221569863004e-4
2020-09-02,CA,13163,3.350770935693429e-4
2020-09-02,CO,1952,3.479284443801981e-4
2020-09-02,CT,4467,0.0012494846260524958
2020-09-02,DE,606,6.330647857190613e-4
2020-09-02,FL,11651,5.574204813441398e-4
2020-09-02,GA,5795,5.570054999847652e-4
2020-09-02,HI,74,5.203594136533872e-5
2020-09-02,ID,368,2.142337359918498e-4
2020-09-02,IL,8300,6.499287310078884e-4
2020-09-02,IN,3325,4.988221047352395e-4
2020-09-02,IA,1126,3.5865492300067396e-4
2020-09-02,KS,458,1.5735306041395536e-4
2020-09-02,KY,966,2.1712490660931813e-4
2020-09-02,LA,5004,0.0010728155318991107
2020-09-02,ME,133,9.958876578818892e-5
2020-09-02,MD,3766,6.257011308476307e-4
2020-09-02,MA,9060,0.0013225209702048871
2020-09-02,MI,6781,6.804635902808404e-4
2020-09-02,MN,1882,3.3828368304292825e-4
2020-09-02,MS,2526,8.463961817681035e-4
2020-09-02,MO,1542,2.5258357617065607e-4
2020-09-02,MT,109,1.0374539927225934e-4
2020-09-02,NE,399,2.084017777350644e-4
2020-09-02,NV,1336,4.4947116487719274e-4
2020-09-02,NH,432,3.2044530028395014e-4
2020-09-02,NJ,15963,0.0017979382335062567
2020-09-02,NM,790,3.775471288735619e-4
2020-09-02,NY,25336,0.001294481251812828
2020-09-02,NC,2779,2.707290375451199e-4
2020-09-02,ND,152,2.0086769558500734e-4
2020-09-02,OH,4176,3.582889540356283e-4
2020-09-02,OK,821,2.087534040026749e-4
2020-09-02,OR,465,1.1259616984151545e-4
2020-09-02,PA,7712,6.028989495392654e-4
2020-09-02,RI,1051,9.941063022177745e-4
2020-09-02,SC,2794,5.564843572924347e-4
2020-09-02,SD,169,1.9411052584426594e-4
2020-09-02,TN,1797,2.6783494570864925e-4
2020-09-02,TX,12870,4.5540021859210493e-4
2020-09-02,UT,410,1.3239267797450827e-4
2020-09-02,VT,58,9.290211800811452e-5
2020-09-02,VA,2641,3.123793906248096e-4
2020-09-02,WA,1931,2.6080120127923597e-4
2020-09-02,WV,230,1.265610340586748e-4
2020-09-02,WI,1150,1.9859374902861753e-4
2020-09-02,WY,41,7.056507132235502e-5
2020-09-03,AL,2233,4.5793386311202255e-4
2020-09-03,AK,40,5.4269076937270375e-5
2020-09-03,AZ,5130,7.276287147537998e-4
2020-09-03,AR,861,2.870602826593585e-4
2020-09-03,CA,13327,3.392518746485324e-4
2020-09-03,CO,1955,3.4846317047299556e-4
2020-09-03,CT,4468,0.0012497643405423216
2020-09-03,DE,606,6.330647857190613e-4
2020-09-03,FL,11800,5.645491099357008e-4
2020-09-03,GA,5868,5.640221352736156e-4
2020-09-03,HI,75,5.273912976216762e-5
2020-09-03,ID,372,2.165623635569786e-4
2020-09-03,IL,8324,6.518080430011642e-4
2020-09-03,IN,3332,4.998722565346821e-4
2020-09-03,IA,1135,3.6152161421471133e-4
2020-09-03,KS,458,1.5735306041395536e-4
2020-09-03,KY,976,2.1937257644999428e-4
2020-09-03,LA,5021,0.0010764601889819015
2020-09-03,ME,133,9.958876578818892e-5
2020-09-03,MD,3778,6.276948678551112e-4
2020-09-03,MA,9077,0.001325002521694234
2020-09-03,MI,6791,6.814670758880973e-4
2020-09-03,MN,1889,3.395419114070624e-4
2020-09-03,MS,2536,8.49746918829735e-4
2020-09-03,MO,1545,2.530749839063967e-4
2020-09-03,MT,111,1.0564898458000722e-4
2020-09-03,NE,399,2.084017777350644e-4
2020-09-03,NV,1363,4.5855478871827376e-4
2020-09-03,NH,432,3.2044530028395014e-4
2020-09-03,NJ,15970,0.0017987266547074433
2020-09-03,NM,791,3.780250366316297e-4
2020-09-03,NY,25343,0.0012948388997747278
2020-09-03,NC,2803,2.73067107678651e-4
2020-09-03,ND,154,2.0351069157954692e-4
2020-09-03,OH,4226,3.625788122017637e-4
2020-09-03,OK,835,2.123131453620384e-4
2020-09-03,OR,468,1.1332259674371877e-4
2020-09-03,PA,7732,6.044624841594399e-4
2020-09-03,RI,1055,9.978897705421048e-4
2020-09-03,SC,2807,5.590735830063938e-4
2020-09-03,SD,169,1.9411052584426594e-4
2020-09-03,TN,1815,2.705177665337776e-4
2020-09-03,TX,13091,4.632202223457067e-4
2020-09-03,UT,414,1.336843138571864e-4
2020-09-03,VT,58,9.290211800811452e-5
2020-09-03,VA,2652,3.13680478582732e-4
2020-09-03,WA,1935,2.6134144198618415e-4
2020-09-03,WV,237,1.3041289161698228e-4
2020-09-03,WI,1154,1.9928450989480402e-4
2020-09-03,WY,41,7.056507132235502e-5
2020-09-04,AL,2266,4.6470135862599336e-4
2020-09-04,AK,40,5.4269076937270375e-5
2020-09-04,AZ,5171,7.334440709535865e-4
2020-09-04,AR,873,2.9106112283579553e-4
2020-09-04,CA,13490,3.434011997455318e-4
2020-09-04,CO,1966,3.504238328132528e-4
2020-09-04,CT,4468,0.0012497643405423216
2020-09-04,DE,606,6.330647857190613e-4
2020-09-04,FL,11903,5.694769538614106e-4
2020-09-04,GA,5931,5.700775876461851e-4
2020-09-04,HI,79,5.5551883349483225e-5
2020-09-04,ID,372,2.165623635569786e-4
2020-09-04,IL,8362,6.547836203238509e-4
2020-09-04,IN,3350,5.025726468761059e-4
2020-09-04,IA,1141,3.6343274169073624e-4
2020-09-04,KS,481,1.6525506999806228e-4
2020-09-04,KY,987,2.2184501327473808e-4
2020-09-04,LA,5035,0.0010794616712853761
2020-09-04,ME,134,1.0033755350088208e-4
2020-09-04,MD,3789,6.295224601119683e-4
2020-09-04,MA,9100,0.0013283599148857033
2020-09-04,MI,6798,6.82169515813177e-4
2020-09-04,MN,1899,3.4133938049868266e-4
2020-09-04,MS,2558,8.571185403653241e-4
2020-09-04,MO,1562,2.558596277422599e-4
2020-09-04,MT,114,1.0850436254162903e-4
2020-09-04,NE,404,2.1101332883450132e-4
2020-09-04,NV,1375,4.625919548698653e-4
2020-09-04,NH,432,3.2044530028395014e-4
2020-09-04,NJ,15977,0.00179951507590863
2020-09-04,NM,794,3.794587599058331e-4
2020-09-04,NY,25348,0.001295094362604656
2020-09-04,NC,2839,2.7657421287894757e-4
2020-09-04,ND,154,2.0351069157954692e-4
2020-09-04,OH,4248,3.644663497948633e-4
2020-09-04,OK,846,2.1511008500153832e-4
2020-09-04,OR,470,1.1380688134518766e-4
2020-09-04,PA,7742,6.052442514695271e-4
2020-09-04,RI,1055,9.978897705421048e-4
2020-09-04,SC,2846,5.66841260148271e-4
2020-09-04,SD,170,1.9525910883742728e-4
2020-09-04,TN,1837,2.737967697644901e-4
2020-09-04,TX,13231,4.6817407087740016e-4
2020-09-04,UT,419,1.3529885871053405e-4
2020-09-04,VT,58,9.290211800811452e-5
2020-09-04,VA,2662,3.1486328581720684e-4
2020-09-04,WA,1945,2.626920437535546e-4
2020-09-04,WV,243,1.337144838098173e-4
2020-09-04,WI,1161,2.004933414106304e-4
2020-09-04,WY,42,7.228617062290025e-5
2020-09-05,AL,2275,4.6654703922071266e-4
2020-09-05,AK,42,5.6982530784133894e-5
2020-09-05,AZ,5207,7.385502373729114e-4
2020-09-05,AR,882,2.940617529681233e-4
2020-09-05,CA,13643,3.472959650206294e-4
2020-09-05,CO,1971,3.513150429679152e-4
2020-09-05,CT,4468,0.0012497643405423216
2020-09-05,DE,608,6.351541084442067e-4
2020-09-05,FL,11963,5.72347542555999e-4
2020-09-05,GA,5977,5.744990290610771e-4
2020-09-05,HI,81,5.695826014314103e-5
2020-09-05,ID,382,2.223839324698006e-4
2020-09-05,IL,8385,6.565846276507402e-4
2020-09-05,IN,3362,5.043729071037219e-4
2020-09-05,IA,1161,3.6980316661081925e-4
2020-09-05,KS,481,1.6525506999806228e-4
2020-09-05,KY,993,2.231936151791438e-4
2020-09-05,LA,5035,0.0010794616712853761
2020-09-05,ME,134,1.0033755350088208e-4
2020-09-05,MD,3796,6.306854733663319e-4
2020-09-05,MA,9116,0.00133069549275803
2020-09-05,MI,6806,6.829723042989825e-4
2020-09-05,MN,1903,3.420583681353307e-4
2020-09-05,MS,2569,8.608043511331187e-4
2020-09-05,MO,1639,2.684724262929347e-4
2020-09-05,MT,116,1.1040794784937691e-4
2020-09-05,NE,404,2.1101332883450132e-4
2020-09-05,NV,1388,4.669655515340895e-4
2020-09-05,NH,432,3.2044530028395014e-4
2020-09-05,NJ,15984,0.001800303497109817
2020-09-05,NM,800,3.823262064542399e-4
2020-09-05,NY,25350,0.0012951965477366275
2020-09-05,NC,2889,2.8144519232380403e-4
2020-09-05,ND,159,2.1011818156589583e-4
2020-09-05,OH,4256,3.6515272710144496e-4
2020-09-05,OK,850,2.1612715396135645e-4
2020-09-05,OR,475,1.1501759284885986e-4
2020-09-05,PA,7760,6.06651432627684e-4
2020-09-05,RI,1058,0.0010007273717853526
2020-09-05,SC,2877,5.730155676200195e-4
2020-09-05,SD,173,1.9870485781691127e-4
2020-09-05,TN,1862,2.775229097993906e-4
2020-09-05,TX,13408,4.7443715080675545e-4
2020-09-05,UT,420,1.356217676812036e-4
2020-09-05,VT,58,9.290211800811452e-5
2020-09-05,VA,2677,3.1663749666891914e-4
2020-09-05,WA,1953,2.63772525167451e-4
2020-09-05,WV,243,1.337144838098173e-4
2020-09-05,WI,1176,2.0308369465882976e-4
2020-09-05,WY,42,7.228617062290025e-5
2020-09-06,AL,2276,4.667521148423481e-4
2020-09-06,AK,42,5.6982530784133894e-5
2020-09-06,AZ,5221,7.405359687582045e-4
2020-09-06,AR,894,2.9806259314456036e-4
2020-09-06,CA,13709,3.489760598451813e-4
2020-09-06,CO,1972,3.514932849988477e-4
2020-09-06,CT,4468,0.0012497643405423216
2020-09-06,DE,609,6.361987698067794e-4
2020-09-06,FL,12001,5.741655820625716e-4
2020-09-06,GA,6037,5.802661265587623e-4
2020-09-06,HI,84,5.906782533362774e-5
2020-09-06,ID,384,2.2354824625236502e-4
2020-09-06,IL,8390,6.569761509826726e-4
2020-09-06,IN,3364,5.046729504749912e-4
2020-09-06,IA,1165,3.710772515948359e-4
2020-09-06,KS,481,1.6525506999806228e-4
2020-09-06,KY,996,2.2386791613134664e-4
2020-09-06,LA,5093,0.001091896383685486
2020-09-06,ME,134,1.0033755350088208e-4
2020-09-06,MD,3799,6.311839076182021e-4
2020-09-06,MA,9125,0.0013320092553112135
2020-09-06,MI,6806,6.829723042989825e-4
2020-09-06,MN,1909,3.4313684959030286e-4
2020-09-06,MS,2584,8.65830456725566e-4
2020-09-06,MO,1658,2.7158467528595834e-4
2020-09-06,MT,117,1.1135974050325084e-4
2020-09-06,NE,404,2.1101332883450132e-4
2020-09-06,NV,1389,4.6730198204672214e-4
2020-09-06,NH,433,3.211870718123852e-4
2020-09-06,NJ,15988,0.0018007540235104949
2020-09-06,NM,803,3.837599297284433e-4
2020-09-06,NY,25359,0.0012956563808304985
2020-09-06,NC,2890,2.8154261191270114e-4
2020-09-06,ND,160,2.1143967956316562e-4
2020-09-06,OH,4259,3.6541011859141304e-4
2020-09-06,OK,853,2.1688995568122006e-4
2020-09-06,OR,480,1.1622830435253207e-4
2020-09-06,PA,7760,6.06651432627684e-4
2020-09-06,RI,1058,0.0010007273717853526
2020-09-06,SC,2887,5.750072797076804e-4
2020-09-06,SD,173,1.9870485781691127e-4
2020-09-06,TN,1865,2.7797004660357863e-4
2020-09-06,TX,13472,4.7670176727838677e-4
2020-09-06,UT,422,1.3626758562254268e-4
2020-09-06,VT,58,9.290211800811452e-5
2020-09-06,VA,2678,3.167557773923666e-4
2020-09-06,WA,1953,2.63772525167451e-4
2020-09-06,WV,246,1.3536527990623478e-4
2020-09-06,WI,1176,2.0308369465882976e-4
2020-09-06,WY,42,7.228617062290025e-5
2020-09-07,AL,2276,4.667521148423481e-4
2020-09-07,AK,42,5.6982530784133894e-5
2020-09-07,AZ,5219,7.402522928460197e-4
2020-09-07,AR,908,3.0273024001707026e-4
2020-09-07,CA,13726,3.494088115424144e-4
2020-09-07,CO,1973,3.5167152702978013e-4
2020-09-07,CT,4468,0.0012497643405423216
2020-09-07,DE,609,6.361987698067794e-4
2020-09-07,FL,12023,5.752181312505873e-4
2020-09-07,GA,6044,5.809389546001589e-4
2020-09-07,HI,85,5.977101373045664e-5
2020-09-07,ID,385,2.2413040314364722e-4
2020-09-07,IL,8398,6.576025883137646e-4
2020-09-07,IN,3368,5.052730372175298e-4
2020-09-07,IA,1168,3.7203281533284833e-4
2020-09-07,KS,485,1.666293325344287e-4
2020-09-07,KY,996,2.2386791613134664e-4
2020-09-07,LA,5105,0.00109446908280275
2020-09-07,ME,134,1.0033755350088208e-4
2020-09-07,MD,3804,6.320146313713189e-4
2020-09-07,MA,9133,0.0013331770442473769
2020-09-07,MI,6810,6.833736985418853e-4
2020-09-07,MN,1912,3.4367609031778895e-4
2020-09-07,MS,2585,8.66165530431729e-4
2020-09-07,MO,1659,2.7174847786453856e-4
2020-09-07,MT,118,1.1231153315712479e-4
2020-09-07,NE,404,2.1101332883450132e-4
2020-09-07,NV,1393,4.6864770409725266e-4
2020-09-07,NH,433,3.211870718123852e-4
2020-09-07,NJ,15990,0.001800979286710834
2020-09-07,NM,807,3.856715607607145e-4
2020-09-07,NY,25361,0.0012957585659624698
2020-09-07,NC,2897,2.82224549034981e-4
2020-09-07,ND,160,2.1143967956316562e-4
2020-09-07,OH,4276,3.668686703678991e-4
2020-09-07,OK,853,2.1688995568122006e-4
2020-09-07,OR,481,1.1647044665326651e-4
2020-09-07,PA,7780,6.082149672478586e-4
2020-09-07,RI,1059,0.0010016732388664351
2020-09-07,SC,2907,5.78990703883002e-4
2020-09-07,SD,173,1.9870485781691127e-4
2020-09-07,TN,1869,2.785662290091627e-4
2020-09-07,TX,13492,4.7740945992577155e-4
2020-09-07,UT,423,1.365904945932122e-4
2020-09-07,VT,58,9.290211800811452e-5
2020-09-07,VA,2684,3.1746546173305154e-4
2020-09-07,WA,1953,2.63772525167451e-4
2020-09-07,WV,247,1.3591554527170728e-4
2020-09-07,WI,1176,2.0308369465882976e-4
2020-09-07,WY,42,7.228617062290025e-5
2020-09-08,AL,2277,4.669571904639836e-4
2020-09-08,AK,42,5.6982530784133894e-5
2020-09-08,AZ,5221,7.405359687582045e-4
2020-09-08,AR,917,3.0573087014939805e-4
2020-09-08,CA,13758,3.5022340297250013e-4
2020-09-08,CO,1973,3.5167152702978013e-4
2020-09-08,CT,4474,0.0012514426274812774
2020-09-08,DE,609,6.361987698067794e-4
2020-09-08,FL,12067,5.773232296266187e-4
2020-09-08,GA,6070,5.834380301824892e-4
2020-09-08,HI,86,6.0474202127285535e-5
2020-09-08,ID,385,2.2413040314364722e-4
2020-09-08,IL,8405,6.581507209784701e-4
2020-09-08,IN,3380,5.070732974451457e-4
2020-09-08,IA,1180,3.7585507028489815e-4
2020-09-08,KS,485,1.666293325344287e-4
2020-09-08,KY,997,2.2409268311541426e-4
2020-09-08,LA,5118,0.0010972561735131192
2020-09-08,ME,134,1.0033755350088208e-4
2020-09-08,MD,3807,6.32513065623189e-4
2020-09-08,MA,9141,0.00133434483318354
2020-09-08,MI,6811,6.834740471026109e-4
2020-09-08,MN,1914,3.44035584136113e-4
2020-09-08,MS,2585,8.66165530431729e-4
2020-09-08,MO,1661,2.7207608302169895e-4
2020-09-08,MT,119,1.1326332581099872e-4
2020-09-08,NE,404,2.1101332883450132e-4
2020-09-08,NV,1393,4.6864770409725266e-4
2020-09-08,NH,433,3.211870718123852e-4
2020-09-08,NJ,15995,0.0018015424447116817
2020-09-08,NM,807,3.856715607607145e-4
2020-09-08,NY,25367,0.0012960651213583837
2020-09-08,NC,2909,2.833935841017466e-4
2020-09-08,ND,160,2.1143967956316562e-4
2020-09-08,OH,4298,3.6875620796099866e-4
2020-09-08,OK,854,2.171442229211746e-4
2020-09-08,OR,482,1.1671258895400096e-4
2020-09-08,PA,7791,6.090749112889545e-4
2020-09-08,RI,1059,0.0010016732388664351
2020-09-08,SC,2912,5.799865599268324e-4
2020-09-08,SD,173,1.9870485781691127e-4
2020-09-08,TN,1896,2.8259046024685527e-4
2020-09-08,TX,13553,4.795679225002951e-4
2020-09-08,UT,424,1.3691340356388173e-4
2020-09-08,VT,58,9.290211800811452e-5
2020-09-08,VA,2686,3.177020231799465e-4
2020-09-08,WA,1953,2.63772525167451e-4
2020-09-08,WV,250,1.3756634136812478e-4
